entry-date,organisation,site,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2017-12-01,local-authority-eng:WAV,WDC001,52.482036,1.722135,2.54,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC002,52.483910,1.724297,1.52,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC003,52.452786,1.439795,0.26,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC004,52.474935,1.724245,11.93,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC005,52.472757,1.721705,8.06,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC006,52.471808,1.730403,6.08,250,300,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC007,52.475148,1.712346,0.7,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC008,52.472795,1.712502,0.98,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC009,52.510475,1.705050,9.86,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC010,52.449290,1.447398,0.26,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC011,52.477109,1.708608,1.47,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC012,52.472839,1.711106,0.63,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC013,52.329768,1.676808,0.33,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC014,52.440510,1.576951,0.56,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC015,52.479638,1.752988,0.72,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC016,52.478388,1.756093,0.3,9,15,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC017,52.462039,1.741799,0.31,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC018,52.517200,1.659805,0.4,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC019,52.342862,1.526501,1.55,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC020,52.456723,1.567901,1.29,38,64,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC021,52.485586,1.757473,0.34,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC026,52.425338,1.716832,1.26,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2017-12-01,local-authority-eng:WAV,WDC027,52.470084,1.743288,0.62,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC028,52.460472,1.563962,0.1,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC029,52.370296,1.604434,0.5,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC030,52.446343,1.559928,1.32,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC031,52.446693,1.555510,1.96,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC032,52.497357,1.718015,2.59,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
2018-11-20,local-authority-eng:WAV,WDC033,52.477439,1.720172,1.2,0,0,2017-12-01,,119a805f897c02bc2471fa1fe12060150b10fbc7f9f63d1c6f631e5c898b5dbf
