entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
,local-authority-eng:ADU,ADCBR21,"https://www.adur-worthing.gov.uk/media/media,156122,en.pdf",50.83339,-0.270381,0.28,34,34,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:ADU,ADCBR22,"https://www.adur-worthing.gov.uk/media/media,156123,en.pdf",50.83929,-0.334702,0.02,10,10,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:ADU,ADCBR23,"https://www.adur-worthing.gov.uk/media/media,156124,en.pdf",50.822349,-0.311111,0.105,6,6,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:ADU,ADCBR24,"https://www.adur-worthing.gov.uk/media/media,156125,en.pdf",50.835119,-0.317936,2.04,35,35,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:ADU,ADCBR25,"https://www.adur-worthing.gov.uk/media/media,156126,en.pdf",50.832143,-0.259762,0.66,100,100,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:ADU,ADCBR26,"https://www.adur-worthing.gov.uk/media/media,156127,en.pdf",50.831687,-0.26235,0.35,80,80,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR2,"https://www.adur-worthing.gov.uk/media/media,146482,en.pdf",50.829873,-0.422665,0.97,,,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR9,"https://www.adur-worthing.gov.uk/media/media,146488,en.pdf",50.819219,-0.410999,0.109,,,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR12,"https://www.adur-worthing.gov.uk/media/media,146492,en.pdf",50.807481,-0.391825,0.26,,,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR13,"https://www.adur-worthing.gov.uk/media/media,146493,en.pdf",50.81787,-0.373794,1.46,300,378,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR15,"https://www.adur-worthing.gov.uk/media/media,146495,en.pdf",50.813684,-0.368928,0.6,128,128,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR16,"https://www.adur-worthing.gov.uk/media/media,146496,en.pdf",50.814621,-0.373566,0.48,64,64,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR17,"https://www.adur-worthing.gov.uk/media/media,146497,en.pdf",50.810966,-0.368143,0.68,60,60,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR18,"https://www.adur-worthing.gov.uk/media/media,146498,en.pdf",50.81469,-0.365643,1.17,85,85,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR19,"https://www.adur-worthing.gov.uk/media/media,146499,en.pdf",50.814753,-0.361155,0.201,24,24,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR20,"https://www.adur-worthing.gov.uk/media/media,146500,en.pdf",50.809537,-0.373416,0.58,113,113,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR21,"https://www.adur-worthing.gov.uk/media/media,146501,en.pdf",50.811265,-0.367693,0.38,,,2017-10-16,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR27,"https://www.adur-worthing.gov.uk/media/media,151928,en.pdf",50.835464,-0.385013,0.118,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR29,"https://www.adur-worthing.gov.uk/media/media,151938,en.pdf",50.829276,-0.37655,0.023,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR30,"https://www.adur-worthing.gov.uk/media/media,151930,en.pdf",50.813518,-0.370567,0.028,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR31,"https://www.adur-worthing.gov.uk/media/media,151931,en.pdf",50.811609,-0.374309,0.037,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR33,"https://www.adur-worthing.gov.uk/media/media,151933,en.pdf",50.835055,-0.408275,0.214,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR34,"https://www.adur-worthing.gov.uk/media/media,151934,en.pdf",50.835349,-0.407398,0.063,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR35,"https://www.adur-worthing.gov.uk/media/media,151935,en.pdf",50.830466,-0.432628,2.7,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR38,"https://www.adur-worthing.gov.uk/media/media,151936,en.pdf",50.827621,-0.401882,3.88,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
2019-10-30,local-authority-eng:WOT,WBCBR39,"https://www.adur-worthing.gov.uk/media/media,151937,en.pdf",50.816409,-0.403415,6.8,,,2018-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:WOT,WBCBR41,"https://www.adur-worthing.gov.uk/media/media,156128,en.pdf",50.809864,-0.374881,0.08,26,26,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:WOT,WBCBR42,"https://www.adur-worthing.gov.uk/media/media,156129,en.pdf",50.827124,-0.360239,0.8,78,78,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:WOT,WBCBR43,"https://www.adur-worthing.gov.uk/media/media,156130,en.pdf",50.810863,-0.370446,0.33,45,45,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:WOT,WBCBR44,"https://www.adur-worthing.gov.uk/media/media,156131,en.pdf",50.810969,-0.369648,0.038,8,8,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
,local-authority-eng:WOT,WBCBR45,"https://www.adur-worthing.gov.uk/media/media,156132,en.pdf",50.809267,-0.390217,0.21,19,19,2019-10-30,,09e664c87845f8e4955d93f157ec7ab5a0528d6d9460eec1b6747eff5df02eac
