entry-date,organisation,site,site-plan-url,latitude,longitude,hectares,minimum-net-dwellings,maximum-net-dwellings,start-date,end-date,resource
2018-12-10,local-authority-eng:RUH,SHELAA ID: 518,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.287606,-0.755248,2.04,207,230,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 548,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.244003,-0.773331,0.26,22,24,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 550,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.307898,-0.767655,0.1,4,5,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 554,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.249388,-0.762928,1.77,450,500,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 557,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.298686,-0.794925,0.64,13,14,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 563,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.248229,-0.767287,0.08,10,11,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 572,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.267933,-0.764007,8.5,149,165,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 575,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.232196,-0.747004,0.28,8,9,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 577,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.248773,-0.765166,0.93,23,25,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 580,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.246533,-0.760813,0.21,27,30,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 582,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.247768,-0.761983,0.19,63,70,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 583,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.292337,-0.752783,0.09,6,7,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 584,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.293713,-0.752028,0.07,5,6,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 590,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.292229,-0.760458,1.73,158,175,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 596,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.286906,-0.753661,1.09,135,150,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 597,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.253918,-0.745854,0.43,14,15,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 598,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.256096,-0.742699,2.65,72,80,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 603,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.294369,-0.753588,0.08,,,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 604,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.24838,-0.76542,0.15,,,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 605,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.249807,-0.763447,0.07,,,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2017-12-11,local-authority-eng:RUH,SHELAA ID: 607,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.311181,-0.754955,0.35,9,10,2017-12-11,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 610,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.24864,-0.76623,0.1,,,2018-12-10,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 612,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.318938,-0.767416,0.33,9,10,2018-12-10,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 616,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.24918,-0.756887,0.54,180,200,2018-12-10,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
2018-12-10,local-authority-eng:RUH,SHELAA ID: 618,http://www.rushmoor.gov.uk/article/10524/Brownfield-land-register,51.292577,-0.755085,0.55,,,2018-12-10,,0f306a4da7cb423740839d0ba733ee7afd205a13a48c72871e661211e3db84f7
